mp,mp.1,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,+/-,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,mp_max,mp_max.1,fg_max,fga_max,fg%_max,3p_max,3pa_max,3p%_max,ft_max,fta_max,ft%_max,orb_max,drb_max,trb_max,ast_max,stl_max,blk_max,tov_max,pf_max,pts_max,gmsc_max,+/-_max,ts%_max,efg%_max,3par_max,ftr_max,orb%_max,drb%_max,trb%_max,ast%_max,stl%_max,blk%_max,tov%_max,usg%_max,ortg_max,drtg_max,team,total,home,index_opp,mp_opp,mp_opp.1,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,gmsc_opp,+/-_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,mp_max_opp,mp_max_opp.1,fg_max_opp,fga_max_opp,fg%_max_opp,3p_max_opp,3pa_max_opp,3p%_max_opp,ft_max_opp,fta_max_opp,ft%_max_opp,orb_max_opp,drb_max_opp,trb_max_opp,ast_max_opp,stl_max_opp,blk_max_opp,tov_max_opp,pf_max_opp,pts_max_opp,gmsc_max_opp,+/-_max_opp,ts%_max_opp,efg%_max_opp,3par_max_opp,ftr_max_opp,orb%_max_opp,drb%_max_opp,trb%_max_opp,ast%_max_opp,stl%_max_opp,blk%_max_opp,tov%_max_opp,usg%_max_opp,ortg_max_opp,drtg_max_opp,team_opp,total_opp,home_opp,seasons,date,won
240.0,240.0,30.0,86.0,0.349,6.0,25.0,0.24,26.0,35.0,0.743,14.0,38.0,52.0,13.0,8.0,7.0,17.0,29.0,92.0,,,0.454,0.384,0.291,0.407,27.5,77.6,52.0,43.3,7.9,12.7,14.4,100.0,90.8,96.7,,,8.0,19.0,0.667,2.0,6.0,1.0,5.0,7.0,1.0,6.0,8.0,14.0,3.0,2.0,3.0,4.0,6.0,20.0,15.9,7.0,0.773,0.833,0.8,1.167,23.0,31.9,27.3,26.1,3.7,7.2,51.0,29.7,132.0,107.0,PHO,92.0,1.0,0.0,240.0,240.0,35.0,87.0,0.402,8.0,32.0,0.25,20.0,29.0,0.69,11.0,37.0,48.0,20.0,10.0,4.0,16.0,30.0,98.0,,,0.491,0.448,0.368,0.333,22.4,72.5,48.0,57.1,9.9,6.6,13.8,100.0,96.7,90.8,,,8.0,13.0,0.714,3.0,7.0,0.75,7.0,12.0,1.0,3.0,8.0,11.0,8.0,5.0,1.0,5.0,6.0,23.0,19.0,15.0,0.727,0.722,0.875,0.923,16.9,31.5,16.1,57.4,10.3,4.5,40.0,32.1,144.0,101.0,BRK,98.0,0.0,2018.0,2017-11-06,False
240.0,240.0,32.0,75.0,0.427,10.0,25.0,0.4,25.0,32.0,0.781,3.0,36.0,39.0,21.0,5.0,5.0,15.0,19.0,99.0,,,0.556,0.493,0.333,0.427,6.7,76.6,42.4,65.6,5.0,8.2,14.4,100.0,99.6,113.7,,,8.0,20.0,0.8,3.0,8.0,0.5,13.0,18.0,1.0,1.0,7.0,7.0,14.0,2.0,2.0,5.0,3.0,23.0,23.2,3.0,0.735,0.8,0.667,2.0,8.4,48.1,28.6,70.7,7.6,15.3,100.0,33.5,141.0,122.0,WAS,99.0,1.0,0.0,240.0,240.0,43.0,91.0,0.473,11.0,30.0,0.367,16.0,20.0,0.8,11.0,42.0,53.0,26.0,6.0,8.0,12.0,23.0,113.0,,,0.566,0.533,0.33,0.22,23.4,93.3,57.6,60.5,6.0,16.0,10.7,100.0,113.7,99.6,,,11.0,22.0,0.75,4.0,7.0,1.0,7.0,8.0,1.0,5.0,8.0,12.0,8.0,2.0,5.0,3.0,4.0,31.0,24.1,15.0,0.753,0.75,1.0,1.5,20.2,38.6,24.8,55.7,8.8,19.0,28.6,34.8,172.0,107.0,DAL,113.0,0.0,2018.0,2017-11-07,False
240.0,240.0,40.0,88.0,0.455,12.0,29.0,0.414,23.0,30.0,0.767,6.0,28.0,34.0,20.0,4.0,2.0,11.0,29.0,115.0,,,0.568,0.523,0.33,0.341,12.5,71.8,39.1,50.0,3.9,3.9,9.8,100.0,113.2,124.1,,,9.0,23.0,0.667,3.0,6.0,0.75,11.0,13.0,1.0,4.0,9.0,9.0,6.0,1.0,1.0,4.0,6.0,30.0,21.6,6.0,0.945,0.917,1.0,0.667,12.6,43.6,19.5,27.2,2.8,3.7,50.8,33.0,169.0,131.0,PHO,115.0,1.0,0.0,240.0,240.0,43.0,81.0,0.531,12.0,30.0,0.4,28.0,35.0,0.8,11.0,42.0,53.0,21.0,5.0,4.0,15.0,25.0,126.0,,,0.654,0.605,0.37,0.432,28.2,87.5,60.9,48.8,4.9,6.8,13.5,100.0,124.1,113.2,,,9.0,19.0,0.8,4.0,9.0,0.5,10.0,12.0,1.0,3.0,8.0,10.0,5.0,2.0,4.0,6.0,6.0,29.0,23.4,13.0,0.901,0.9,1.0,1.091,20.3,33.0,27.3,23.5,3.2,11.6,28.7,34.6,175.0,118.0,MIA,126.0,0.0,2018.0,2017-11-08,False
240.0,240.0,43.0,83.0,0.518,7.0,21.0,0.333,18.0,20.0,0.9,7.0,38.0,45.0,20.0,7.0,4.0,22.0,31.0,111.0,,,0.605,0.56,0.253,0.241,19.4,69.1,49.5,46.5,6.7,6.3,19.3,100.0,106.8,91.4,,,9.0,18.0,1.0,2.0,5.0,1.0,7.0,7.0,1.0,4.0,7.0,11.0,5.0,2.0,3.0,4.0,6.0,23.0,20.8,21.0,1.167,1.167,0.625,3.0,13.9,25.4,15.3,42.4,3.0,7.3,46.3,31.7,151.0,103.0,WAS,111.0,1.0,0.0,240.0,240.0,31.0,86.0,0.36,3.0,23.0,0.13,30.0,41.0,0.732,17.0,29.0,46.0,17.0,9.0,4.0,19.0,19.0,95.0,,,0.457,0.378,0.267,0.477,30.9,80.6,50.5,54.8,8.7,6.5,15.4,100.0,91.4,106.8,,,5.0,14.0,0.5,2.0,7.0,0.667,7.0,7.0,1.0,5.0,6.0,9.0,8.0,3.0,2.0,5.0,4.0,15.0,13.3,8.0,0.638,0.6,0.583,1.167,28.2,43.0,34.0,51.9,8.4,7.5,30.6,28.6,120.0,116.0,LAL,95.0,0.0,2018.0,2017-11-09,True
240.0,240.0,25.0,74.0,0.338,5.0,21.0,0.238,19.0,22.0,0.864,4.0,36.0,40.0,12.0,10.0,7.0,18.0,20.0,74.0,,,0.442,0.372,0.284,0.297,8.9,83.7,45.5,48.0,10.4,13.5,17.7,100.0,77.0,87.4,,,5.0,19.0,0.571,2.0,9.0,0.667,8.0,8.0,1.0,1.0,11.0,12.0,5.0,3.0,2.0,5.0,4.0,19.0,11.5,8.0,0.676,0.625,0.474,0.8,13.7,34.8,21.1,35.0,6.6,18.2,42.5,33.7,124.0,95.0,UTA,74.0,1.0,0.0,240.0,240.0,30.0,77.0,0.39,10.0,25.0,0.4,14.0,18.0,0.778,7.0,41.0,48.0,10.0,9.0,6.0,20.0,20.0,84.0,,,0.495,0.455,0.325,0.234,16.3,91.1,54.5,33.3,9.4,11.3,19.1,100.0,87.4,77.0,,,7.0,20.0,0.667,3.0,6.0,0.667,4.0,4.0,1.0,5.0,15.0,20.0,3.0,3.0,3.0,5.0,3.0,21.0,13.2,24.0,0.833,0.833,0.8,0.6,18.2,52.0,35.5,22.8,4.9,8.8,50.0,36.7,164.0,86.0,MIA,84.0,0.0,2018.0,2017-11-10,False
240.0,240.0,42.0,78.0,0.538,7.0,24.0,0.292,22.0,28.0,0.786,11.0,31.0,42.0,22.0,14.0,10.0,23.0,22.0,113.0,,,0.626,0.583,0.308,0.359,33.3,75.6,56.8,52.4,14.0,20.0,20.3,100.0,112.8,93.8,,,8.0,13.0,1.0,2.0,5.0,0.667,8.0,9.0,1.0,3.0,6.0,7.0,5.0,3.0,2.0,5.0,5.0,19.0,18.6,19.0,0.904,1.0,0.714,1.5,19.2,28.6,20.0,41.7,7.1,14.6,54.6,31.4,171.0,107.0,WAS,113.0,1.0,0.0,240.0,240.0,34.0,83.0,0.41,14.0,33.0,0.424,12.0,17.0,0.706,10.0,22.0,32.0,19.0,11.0,1.0,24.0,23.0,94.0,,,0.519,0.494,0.398,0.205,24.4,66.7,43.2,55.9,11.0,1.9,21.0,100.0,93.8,112.8,,,6.0,16.0,1.0,4.0,7.0,1.0,3.0,4.0,1.0,4.0,5.0,8.0,5.0,3.0,1.0,5.0,5.0,19.0,13.5,6.0,1.5,1.5,1.0,0.375,17.3,23.3,19.2,30.1,6.4,2.6,37.5,29.2,300.0,121.0,ATL,94.0,0.0,2018.0,2017-11-11,True
240.0,240.0,36.0,72.0,0.5,15.0,32.0,0.469,25.0,33.0,0.758,3.0,34.0,37.0,21.0,10.0,4.0,17.0,23.0,112.0,,,0.647,0.604,0.444,0.458,9.1,75.6,47.4,58.3,10.0,8.0,16.4,100.0,112.1,99.1,,,12.0,22.0,1.0,7.0,12.0,1.0,12.0,13.0,0.923,1.0,8.0,8.0,5.0,3.0,1.0,4.0,6.0,37.0,30.1,20.0,1.0,1.0,1.0,2.0,10.0,25.1,14.5,45.0,4.5,5.6,34.7,56.0,200.0,110.0,OKC,112.0,1.0,0.0,240.0,240.0,37.0,87.0,0.425,11.0,37.0,0.297,14.0,18.0,0.778,11.0,30.0,41.0,18.0,9.0,4.0,20.0,20.0,99.0,,,0.521,0.489,0.425,0.207,24.4,90.9,52.6,48.6,9.0,10.0,17.4,100.0,99.1,112.1,,,9.0,17.0,0.8,3.0,6.0,0.75,3.0,3.0,1.0,2.0,11.0,13.0,4.0,2.0,1.0,5.0,4.0,22.0,16.8,7.0,0.872,0.9,0.714,0.667,19.2,84.3,35.7,19.5,5.1,34.8,34.0,27.8,152.0,121.0,DAL,99.0,0.0,2018.0,2017-11-12,True
240.0,240.0,44.0,86.0,0.512,11.0,34.0,0.324,11.0,12.0,0.917,10.0,40.0,50.0,30.0,7.0,1.0,11.0,21.0,110.0,,,0.603,0.576,0.395,0.14,28.6,80.0,58.8,68.2,7.8,1.6,10.8,100.0,122.6,102.5,,,8.0,12.0,1.0,4.0,6.0,1.0,4.0,4.0,1.0,3.0,7.0,9.0,9.0,2.0,1.0,3.0,4.0,21.0,22.3,23.0,1.5,1.5,1.0,0.667,43.8,42.9,37.9,52.5,4.8,2.5,50.0,30.0,300.0,112.0,WAS,110.0,1.0,0.0,240.0,240.0,34.0,84.0,0.405,12.0,23.0,0.522,12.0,18.0,0.667,10.0,25.0,35.0,19.0,8.0,4.0,10.0,15.0,92.0,,,0.5,0.476,0.274,0.214,20.0,71.4,41.2,55.9,8.9,7.7,9.8,100.0,102.5,122.6,,,5.0,12.0,1.0,3.0,5.0,1.0,4.0,5.0,1.0,4.0,5.0,9.0,5.0,3.0,2.0,3.0,3.0,16.0,15.7,3.0,1.0,1.0,0.667,0.667,16.9,43.8,22.4,32.8,6.2,7.9,20.0,31.5,200.0,129.0,SAC,92.0,0.0,2018.0,2017-11-13,True
240.0,240.0,33.0,79.0,0.418,12.0,39.0,0.308,35.0,41.0,0.854,14.0,34.0,48.0,21.0,4.0,4.0,19.0,27.0,113.0,,,0.582,0.494,0.494,0.519,31.1,87.2,57.1,63.6,4.0,8.3,16.4,100.0,112.0,127.8,,,8.0,25.0,0.714,5.0,11.0,0.625,19.0,19.0,1.0,5.0,8.0,11.0,11.0,2.0,2.0,9.0,5.0,38.0,23.3,1.0,0.812,0.773,1.0,2.0,18.5,30.7,22.5,57.7,3.3,11.2,50.0,76.9,161.0,133.0,HOU,113.0,1.0,0.0,240.0,240.0,41.0,78.0,0.526,14.0,30.0,0.467,33.0,42.0,0.786,5.0,31.0,36.0,28.0,11.0,4.0,13.0,30.0,129.0,,,0.669,0.615,0.385,0.538,12.8,68.9,42.9,68.3,10.9,10.0,11.9,100.0,127.8,112.0,,,7.0,15.0,1.0,6.0,9.0,0.75,13.0,16.0,1.0,3.0,6.0,7.0,10.0,2.0,2.0,3.0,4.0,27.0,20.6,22.0,0.972,1.0,0.75,1.067,22.0,38.9,23.8,36.1,6.0,9.7,21.7,34.3,167.0,124.0,TOR,129.0,0.0,2018.0,2017-11-14,False
240.0,240.0,38.0,87.0,0.437,14.0,27.0,0.519,9.0,13.0,0.692,10.0,31.0,41.0,21.0,7.0,2.0,13.0,10.0,99.0,,,0.534,0.517,0.31,0.149,22.7,81.6,50.0,55.3,7.7,4.0,12.3,100.0,108.4,103.0,,,9.0,21.0,1.0,5.0,10.0,1.0,4.0,4.0,1.0,4.0,10.0,11.0,7.0,3.0,1.0,3.0,2.0,26.0,20.7,13.0,1.0,1.0,0.667,0.25,13.7,33.8,21.8,34.0,6.0,6.0,66.7,30.4,148.0,112.0,POR,99.0,1.0,0.0,240.0,240.0,37.0,79.0,0.468,11.0,29.0,0.379,9.0,9.0,1.0,7.0,34.0,41.0,19.0,6.0,4.0,15.0,16.0,94.0,,,0.567,0.538,0.367,0.114,18.4,77.3,50.0,51.4,6.6,6.7,15.3,100.0,103.0,108.4,,,8.0,17.0,0.571,2.0,6.0,1.0,4.0,4.0,1.0,3.0,10.0,10.0,5.0,3.0,2.0,3.0,3.0,22.0,12.1,12.0,0.714,0.714,1.0,0.273,17.0,38.8,20.8,28.2,7.1,9.5,50.0,29.7,123.0,118.0,ORL,94.0,0.0,2018.0,2017-11-15,True
240.0,240.0,47.0,104.0,0.452,10.0,30.0,0.333,12.0,21.0,0.571,16.0,31.0,47.0,28.0,9.0,5.0,15.0,22.0,116.0,,,0.512,0.5,0.288,0.202,29.1,72.1,48.0,59.6,8.4,10.9,11.7,100.0,108.0,132.2,,,10.0,16.0,0.714,7.0,13.0,0.538,3.0,5.0,1.0,6.0,8.0,13.0,10.0,2.0,3.0,5.0,4.0,23.0,21.3,0.0,0.767,0.767,0.867,0.625,24.2,36.1,29.4,44.1,4.0,19.3,25.4,29.5,153.0,141.0,PHO,116.0,1.0,0.0,240.0,240.0,43.0,90.0,0.478,21.0,44.0,0.477,35.0,38.0,0.921,12.0,39.0,51.0,27.0,9.0,9.0,14.0,20.0,142.0,,,0.665,0.594,0.489,0.422,27.9,70.9,52.0,62.8,8.4,12.2,11.6,100.0,132.2,108.0,,,12.0,22.0,0.75,6.0,11.0,0.6,18.0,18.0,1.0,5.0,7.0,10.0,10.0,3.0,2.0,5.0,4.0,48.0,39.4,22.0,0.872,0.833,1.0,1.0,46.5,36.4,40.8,64.1,4.3,15.7,29.1,40.1,189.0,114.0,HOU,142.0,0.0,2018.0,2017-11-16,False
240.0,240.0,32.0,84.0,0.381,10.0,35.0,0.286,14.0,16.0,0.875,7.0,39.0,46.0,18.0,4.0,4.0,12.0,17.0,88.0,,,0.483,0.44,0.417,0.19,14.3,79.6,46.9,56.3,4.2,8.3,11.6,100.0,93.1,96.3,,,9.0,22.0,0.667,5.0,12.0,0.667,4.0,4.0,1.0,4.0,10.0,13.0,8.0,3.0,2.0,3.0,4.0,26.0,18.0,6.0,1.042,1.0,1.0,1.0,14.2,34.5,23.1,39.0,6.4,23.8,25.0,29.2,203.0,104.0,WAS,88.0,1.0,0.0,240.0,240.0,34.0,83.0,0.41,10.0,35.0,0.286,13.0,18.0,0.722,10.0,42.0,52.0,21.0,6.0,7.0,15.0,19.0,91.0,,,0.5,0.47,0.422,0.217,20.4,85.7,53.1,61.8,6.4,14.3,14.2,100.0,96.3,93.1,,,10.0,14.0,0.833,3.0,8.0,1.0,4.0,6.0,1.0,3.0,14.0,16.0,7.0,2.0,2.0,4.0,4.0,22.0,21.7,12.0,0.833,0.833,1.0,0.429,24.8,44.0,25.2,32.1,5.7,8.3,53.2,25.6,138.0,101.0,MIA,91.0,0.0,2018.0,2017-11-17,False
240.0,240.0,38.0,70.0,0.543,10.0,21.0,0.476,16.0,21.0,0.762,5.0,39.0,44.0,19.0,6.0,8.0,18.0,22.0,102.0,,,0.644,0.614,0.3,0.3,15.6,81.3,55.0,50.0,6.4,11.1,18.5,100.0,109.0,96.1,,,9.0,18.0,1.0,4.0,7.0,1.0,5.0,6.0,1.0,2.0,7.0,8.0,6.0,2.0,4.0,4.0,3.0,25.0,19.9,20.0,1.0,1.0,0.625,1.333,12.1,32.5,22.3,31.8,3.0,10.7,100.0,62.3,203.0,107.0,POR,102.0,1.0,0.0,240.0,240.0,34.0,89.0,0.382,8.0,17.0,0.471,14.0,18.0,0.778,9.0,27.0,36.0,14.0,9.0,4.0,11.0,24.0,90.0,,,0.464,0.427,0.191,0.202,18.8,84.4,45.0,41.2,9.6,8.2,10.2,100.0,96.1,109.0,,,6.0,13.0,1.0,2.0,6.0,1.0,5.0,5.0,1.0,3.0,7.0,9.0,3.0,3.0,2.0,3.0,4.0,18.0,15.1,5.0,1.0,1.0,0.5,2.0,18.0,93.8,37.5,88.2,4.7,17.7,20.9,52.3,207.0,118.0,SAC,90.0,0.0,2018.0,2017-11-18,True
240.0,240.0,40.0,90.0,0.444,10.0,39.0,0.256,10.0,14.0,0.714,11.0,37.0,48.0,20.0,8.0,7.0,8.0,19.0,100.0,,,0.52,0.5,0.433,0.156,23.9,82.2,52.7,50.0,8.6,11.3,7.7,100.0,108.0,98.2,,,15.0,26.0,1.0,3.0,9.0,0.333,3.0,6.0,1.0,2.0,7.0,9.0,6.0,2.0,2.0,2.0,3.0,33.0,27.7,18.0,1.031,1.0,1.0,3.0,20.5,31.8,22.0,40.9,12.8,9.2,16.8,37.2,214.0,108.0,TOR,100.0,1.0,0.0,240.0,240.0,34.0,81.0,0.42,11.0,19.0,0.579,12.0,21.0,0.571,8.0,35.0,43.0,20.0,5.0,3.0,14.0,12.0,91.0,,,0.504,0.488,0.235,0.259,17.8,76.1,47.3,58.8,5.4,5.9,13.4,100.0,98.2,108.0,,,11.0,23.0,0.667,5.0,9.0,1.0,5.0,8.0,0.833,4.0,8.0,12.0,8.0,2.0,1.0,5.0,3.0,27.0,17.8,-2.0,0.654,0.667,0.429,3.0,12.0,25.6,17.8,36.6,8.5,5.8,45.0,35.5,139.0,116.0,WAS,91.0,0.0,2018.0,2017-11-19,True
240.0,240.0,40.0,89.0,0.449,10.0,31.0,0.323,6.0,6.0,1.0,14.0,38.0,52.0,29.0,7.0,5.0,18.0,17.0,96.0,,,0.524,0.506,0.348,0.067,32.6,80.9,57.8,72.5,7.5,9.1,16.4,100.0,103.4,91.5,,,11.0,24.0,0.636,4.0,8.0,0.5,2.0,2.0,1.0,5.0,7.0,11.0,10.0,2.0,2.0,4.0,4.0,22.0,17.7,18.0,0.732,0.727,1.0,0.667,15.6,44.1,29.9,49.4,14.4,5.3,50.8,29.1,146.0,99.0,SAS,96.0,1.0,0.0,240.0,240.0,37.0,85.0,0.435,8.0,30.0,0.267,3.0,8.0,0.375,9.0,29.0,38.0,21.0,7.0,7.0,15.0,15.0,85.0,,,0.48,0.482,0.353,0.094,19.1,67.4,42.2,56.8,7.5,12.1,14.5,100.0,91.5,103.4,,,10.0,14.0,0.833,2.0,7.0,1.0,2.0,3.0,1.0,4.0,7.0,9.0,9.0,2.0,2.0,4.0,5.0,21.0,17.9,9.0,0.833,0.833,1.0,0.231,11.3,28.6,17.6,49.6,23.7,6.7,100.0,26.6,151.0,114.0,ATL,85.0,0.0,2018.0,2017-11-20,True
240.0,240.0,36.0,90.0,0.4,13.0,40.0,0.325,18.0,25.0,0.72,12.0,41.0,53.0,23.0,7.0,6.0,14.0,16.0,103.0,,,0.51,0.472,0.444,0.278,23.5,73.2,49.5,63.9,7.1,10.3,12.2,100.0,103.9,94.9,,,7.0,15.0,1.0,4.0,8.0,0.571,5.0,7.0,1.0,3.0,10.0,13.0,5.0,3.0,2.0,2.0,4.0,22.0,22.9,23.0,1.0,1.0,0.75,0.636,12.9,31.1,18.2,22.8,3.7,6.7,50.0,29.6,150.0,107.0,LAL,103.0,1.0,0.0,240.0,240.0,36.0,94.0,0.383,11.0,36.0,0.306,11.0,16.0,0.688,15.0,39.0,54.0,22.0,4.0,4.0,14.0,19.0,94.0,,,0.465,0.441,0.383,0.17,26.8,76.5,50.5,61.1,4.0,8.0,12.2,100.0,94.9,103.9,,,7.0,17.0,0.636,5.0,10.0,0.714,4.0,5.0,1.0,4.0,10.0,14.0,6.0,2.0,1.0,4.0,5.0,17.0,16.7,7.0,0.683,0.708,0.833,0.417,12.6,30.3,20.2,31.5,2.6,4.7,21.2,31.3,132.0,114.0,CHI,94.0,0.0,2018.0,2017-11-21,True
240.0,240.0,40.0,86.0,0.465,14.0,35.0,0.4,16.0,19.0,0.842,8.0,37.0,45.0,23.0,10.0,5.0,7.0,15.0,110.0,,,0.583,0.547,0.407,0.221,18.6,82.2,51.1,57.5,10.9,8.8,6.9,100.0,119.5,86.9,,,8.0,17.0,1.0,4.0,9.0,1.0,7.0,8.0,1.0,2.0,5.0,7.0,7.0,2.0,1.0,3.0,5.0,23.0,22.6,27.0,1.0,1.0,0.889,0.727,13.5,47.4,24.2,68.6,4.7,5.1,22.3,35.8,235.0,98.0,UTA,110.0,1.0,0.0,240.0,240.0,29.0,78.0,0.372,5.0,21.0,0.238,17.0,20.0,0.85,8.0,35.0,43.0,15.0,3.0,1.0,16.0,21.0,80.0,,,0.461,0.404,0.269,0.256,17.8,81.4,48.9,51.7,3.3,2.0,15.6,100.0,86.9,119.5,,,6.0,11.0,0.667,2.0,4.0,1.0,4.0,4.0,1.0,2.0,8.0,9.0,4.0,2.0,1.0,4.0,5.0,15.0,11.4,-6.0,0.697,0.667,0.6,2.0,8.9,32.3,17.8,35.6,3.8,3.8,34.7,29.9,133.0,124.0,CHI,80.0,0.0,2018.0,2017-11-22,True
240.0,240.0,37.0,94.0,0.394,2.0,20.0,0.1,15.0,18.0,0.833,15.0,33.0,48.0,12.0,9.0,6.0,17.0,18.0,91.0,,,0.446,0.404,0.213,0.191,29.4,71.7,49.5,32.4,8.9,9.4,14.3,100.0,90.5,114.3,,,8.0,15.0,0.857,1.0,5.0,0.5,5.0,5.0,1.0,4.0,8.0,12.0,4.0,3.0,3.0,6.0,3.0,18.0,15.0,4.0,1.136,0.857,1.0,0.385,19.4,43.0,30.6,39.0,9.0,7.7,66.7,30.0,250.0,121.0,PHO,91.0,1.0,0.0,240.0,240.0,45.0,91.0,0.495,9.0,27.0,0.333,16.0,22.0,0.727,13.0,36.0,49.0,29.0,10.0,4.0,15.0,18.0,115.0,,,0.571,0.544,0.297,0.242,28.3,70.6,50.5,64.4,9.9,5.4,13.0,100.0,114.3,90.5,,,9.0,13.0,0.8,3.0,9.0,0.5,5.0,8.0,1.0,4.0,8.0,10.0,8.0,5.0,2.0,6.0,3.0,23.0,22.8,24.0,0.9,0.9,0.9,0.667,18.9,31.2,18.0,38.2,8.9,5.3,33.3,33.1,174.0,102.0,NOP,115.0,0.0,2018.0,2017-11-24,False
240.0,240.0,41.0,89.0,0.461,8.0,23.0,0.348,15.0,16.0,0.938,7.0,30.0,37.0,20.0,9.0,4.0,11.0,17.0,105.0,,,0.547,0.506,0.258,0.18,16.7,83.3,47.4,48.8,9.2,7.1,10.3,100.0,107.3,110.4,,,10.0,24.0,0.8,3.0,10.0,1.0,5.0,5.0,1.0,3.0,7.0,10.0,7.0,3.0,2.0,3.0,4.0,26.0,25.6,16.0,0.8,0.8,0.667,0.667,9.3,31.5,16.7,37.9,4.0,11.2,28.6,36.7,164.0,118.0,WAS,105.0,1.0,0.0,240.0,240.0,41.0,80.0,0.513,9.0,24.0,0.375,17.0,22.0,0.773,6.0,35.0,41.0,18.0,3.0,6.0,16.0,16.0,108.0,,,0.602,0.569,0.3,0.275,16.7,83.3,52.6,43.9,3.1,9.1,15.1,100.0,110.4,107.3,,,11.0,20.0,1.0,4.0,8.0,0.667,9.0,10.0,1.0,2.0,8.0,10.0,6.0,2.0,3.0,5.0,5.0,29.0,21.2,16.0,1.0,1.0,1.0,2.0,18.4,31.5,25.4,23.3,2.7,6.5,34.7,34.9,206.0,113.0,POR,108.0,0.0,2018.0,2017-11-25,False
240.0,240.0,49.0,93.0,0.527,9.0,21.0,0.429,12.0,17.0,0.706,19.0,29.0,48.0,24.0,12.0,5.0,14.0,14.0,119.0,,,0.592,0.575,0.226,0.183,42.2,72.5,56.5,49.0,12.8,8.5,12.2,100.0,127.0,115.3,,,12.0,26.0,1.0,4.0,6.0,1.0,6.0,6.0,1.0,7.0,7.0,14.0,7.0,7.0,2.0,3.0,4.0,32.0,24.5,22.0,1.25,1.25,0.5,0.333,21.1,33.5,21.6,19.2,9.5,4.2,100.0,32.9,172.0,129.0,MIN,119.0,1.0,0.0,240.0,240.0,43.0,85.0,0.506,13.0,26.0,0.5,9.0,12.0,0.75,11.0,26.0,37.0,25.0,6.0,1.0,16.0,20.0,108.0,,,0.598,0.582,0.306,0.141,27.5,57.8,43.5,58.1,6.4,1.4,15.1,100.0,115.3,127.0,,,10.0,20.0,0.833,3.0,5.0,0.75,4.0,5.0,0.8,4.0,6.0,7.0,7.0,2.0,1.0,3.0,5.0,26.0,19.4,8.0,1.125,1.125,1.0,0.5,29.5,25.4,24.3,43.5,6.0,3.8,33.3,37.1,213.0,138.0,PHO,108.0,0.0,2018.0,2017-11-26,True
240.0,240.0,43.0,82.0,0.524,10.0,24.0,0.417,19.0,21.0,0.905,4.0,39.0,43.0,27.0,7.0,5.0,10.0,16.0,115.0,,,0.63,0.585,0.293,0.256,10.0,90.7,51.8,62.8,7.2,9.4,9.9,100.0,118.2,111.0,,,13.0,19.0,0.684,3.0,7.0,0.75,7.0,7.0,1.0,2.0,10.0,10.0,5.0,2.0,3.0,3.0,3.0,33.0,33.7,22.0,0.872,0.833,0.7,0.6,30.4,61.1,43.9,41.4,12.5,7.2,100.0,33.3,179.0,118.0,SAS,115.0,1.0,0.0,240.0,240.0,41.0,85.0,0.482,14.0,32.0,0.438,12.0,17.0,0.706,4.0,36.0,40.0,25.0,7.0,0.0,11.0,19.0,108.0,,,0.584,0.565,0.376,0.2,9.3,90.0,48.2,61.0,7.2,0.0,10.6,100.0,111.0,118.2,,,9.0,17.0,1.0,5.0,6.0,1.0,6.0,9.0,1.0,1.0,7.0,8.0,6.0,4.0,0.0,3.0,3.0,19.0,18.1,23.0,1.25,1.25,0.667,1.8,8.6,37.6,22.3,50.6,9.8,0.0,33.3,31.1,244.0,123.0,DAL,108.0,0.0,2018.0,2017-11-27,True
240.0,240.0,42.0,87.0,0.483,14.0,32.0,0.438,8.0,9.0,0.889,9.0,34.0,43.0,24.0,7.0,6.0,11.0,20.0,106.0,,,0.583,0.563,0.368,0.103,23.1,73.9,50.6,57.1,7.8,13.6,10.8,100.0,118.5,86.1,,,12.0,16.0,0.75,3.0,5.0,0.75,4.0,4.0,1.0,3.0,7.0,9.0,6.0,2.0,3.0,3.0,4.0,24.0,26.3,30.0,0.786,0.786,0.714,0.333,58.6,49.7,53.8,30.2,7.3,10.0,30.0,26.6,156.0,99.0,UTA,106.0,1.0,0.0,240.0,240.0,28.0,78.0,0.359,7.0,34.0,0.206,14.0,16.0,0.875,12.0,30.0,42.0,13.0,6.0,4.0,18.0,13.0,77.0,,,0.453,0.404,0.436,0.205,26.1,76.9,49.4,46.4,6.7,7.3,17.5,100.0,86.1,118.5,,,6.0,16.0,0.5,4.0,11.0,0.5,5.0,6.0,1.0,5.0,7.0,10.0,6.0,1.0,1.0,5.0,4.0,18.0,8.7,-4.0,0.571,0.5,1.0,1.0,22.5,30.7,20.1,48.7,5.1,4.6,42.1,29.6,127.0,124.0,DEN,77.0,0.0,2018.0,2017-11-28,True
